id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52400999,Lovely & Quiet downtown apartment next to metro,5524084,Alex,,Ville-Marie,45.5194,-73.56392,Entire home/apt,50,120,0,,,1,180,0,
52401529,NEW 3 BDR Apt + Parking near Airport and Downtown,50609676,Irina,,Lachine,45.44025,-73.67545,Entire home/apt,76,1,15,2021-11-28,6.00,1,11,15,
52403688,Private suite in Rosemont with super comfy bed!,263024,Isabelle,,Rosemont-La Petite-Patrie,45.54783,-73.58834,Private room,65,1,9,2021-11-28,3.80,1,21,9,
52413387,Beautiful 3 FLOOR Townhouse w/ indoor Parking!,8188625,Phil,,Le Sud-Ouest,45.48281,-73.57632,Entire home/apt,235,2,13,2021-11-23,5.91,13,92,13,
52420478,Century old 2 Bedroom Loft on St-Laurent,8782602,Dan,,Le Plateau-Mont-Royal,45.51585,-73.5766,Entire home/apt,209,2,13,2021-11-24,5.06,1,346,13,
52421417,Wish upon a star,151240317,Natasha,,Villeray-Saint-Michel-Parc-Extension,45.54098,-73.61767,Entire home/apt,133,2,6,2021-11-22,2.86,1,101,6,
52424465,Chateau Poirier,208495044,Angela,,Saint-Laurent,45.52243,-73.6916,Entire home/apt,50,28,0,,,4,303,0,
52425839,Heart of Downtown Apartment  close to everything,113366332,Gael,,Ville-Marie,45.49073,-73.5805,Entire home/apt,149,1,8,2021-12-06,3.12,4,335,8,
52426389,"#121 Stylish, Comfortable Apt Métro Beaudry",195649860,Claude,,Ville-Marie,45.51886,-73.55486,Entire home/apt,94,1,0,,,81,255,0,
52427132,"Grand 3 chambres à coucher Montréal, Villeray",106646958,Sandrina,,Villeray-Saint-Michel-Parc-Extension,45.543671,-73.615227,Entire home/apt,78,2,4,2021-12-06,2.50,1,200,4,
52427888,Appartement adorable avec terrasse.,7168799,Adelaïde,,Rosemont-La Petite-Patrie,45.5402,-73.60921,Entire home/apt,115,2,2,2021-11-18,1.09,1,17,2,
52437544,"3 BR apartment, 1 minute to Metro",243746900,Jifang(Lucy),,Le Sud-Ouest,45.45239,-73.59323,Entire home/apt,78,2,5,2021-11-22,2.42,66,169,5,
52438244,Sunset Suite by Les Terrasses Saint Urbain APHM,267675663,Aparthotel,,Ville-Marie,45.51177,-73.56898,Entire home/apt,423,1,0,,,4,341,0,
52439924,Fully renovated accommodation in Berri-UQAM,424443128,Cobalt,,Ville-Marie,45.51591381579045,-73.56229777145712,Entire home/apt,81,2,0,,,13,90,0,
52439926,Splendid Suite By Les Terrasses Saint Urbain APHM,267675663,Aparthotel,,Ville-Marie,45.5097,-73.56992,Entire home/apt,309,1,0,,,4,323,0,
52440190,Charming apartment near park Lafontaine.,1935451,Sandrine,,Le Plateau-Mont-Royal,45.52974,-73.57138,Entire home/apt,185,2,3,2021-11-14,1.58,1,130,3,
52440986,Fruitz at the door - Mile End coziest with garden,23187829,Isabelle,,Outremont,45.52219,-73.60532,Entire home/apt,167,2,8,2021-12-08,3.87,1,67,8,
52441411,Chambre lumineuse/ LGBT friendly-cat friendly,20085098,Jhon,,Le Plateau-Mont-Royal,45.52332,-73.58375,Private room,38,1,0,,,2,232,0,
52443462,Lovely - Brand New 2 bedrooms for your vacation,7352272,Remi,,Mercier-Hochelaga-Maisonneuve,45.54526,-73.5382,Entire home/apt,115,4,1,2021-10-18,0.55,1,89,1,
52443578,sunny  2-bedroom detach property   good location,424480170,Dongmei,,Verdun,45.46453,-73.57068,Entire home/apt,147,2,1,2021-10-10,0.48,2,193,1,
52445770,★★★★★ Downtown Mega  Loft,3070407,Sarah And Miguel,,Ville-Marie,45.51077,-73.56925,Entire home/apt,343,2,1,2021-10-15,0.52,4,86,1,
52452455,2 min du métro - Maison spacieuse de 3 chambres,301577781,Gaylor,,Mercier-Hochelaga-Maisonneuve,45.59956,-73.52892,Entire home/apt,177,2,10,2021-12-06,4.35,1,349,10,
52454512,Convenient 2BDR in heart of MTL with parking,90643563,Linda,,Ville-Marie,45.49374,-73.57831,Entire home/apt,136,2,3,2021-10-19,1.29,6,80,3,
52455142,Condo old port of Montreal,194501281,Anthony,,Ville-Marie,45.51467,-73.55155,Entire home/apt,90,60,0,,,1,365,0,
52458667,4YOU,47409366,Jean-Michel,,Ville-Marie,45.51487,-73.55709,Entire home/apt,250,3,3,2021-10-28,1.45,7,272,3,
52464511,Lovely condo style apartment in the heart of the plateau with a patio!!,61538703,Pablo,,Le Plateau-Mont-Royal,45.52778,-73.57878,Entire home/apt,135,2,4,2021-11-28,1.94,1,281,4,
52465634,"''Cosy Home'' avec balcon, Mtl",81337287,Mélina,,Mercier-Hochelaga-Maisonneuve,45.57846758741724,-73.54140146079253,Entire home/apt,125,1,0,,,2,356,0,
52467057,Appartement spacieux et lumineux - Montreal,11287955,Isabelle,,Rosemont-La Petite-Patrie,45.5476,-73.57671,Entire home/apt,80,18,0,,,1,33,0,
52469237,Perfect for a city break!,424443128,Cobalt,,Ville-Marie,45.51816,-73.56128,Entire home/apt,81,2,0,,,13,90,0,
52469357,Big modern 3 1/2 totally renovated 2min subway,430142142,Prisca,,Ahuntsic-Cartierville,45.54482,-73.63939,Entire home/apt,105,1,1,2021-10-03,0.43,4,42,1,
52469692,Newly renovated home for 5 people,126165436,Saman,,Montréal-Nord,45.58624,-73.64207,Entire home/apt,63,1,9,2021-11-28,4.50,2,347,9,
52470903,"Modern, Brand new 3 1/2 furnished 2min subway",430142142,Prisca,,Villeray-Saint-Michel-Parc-Extension,45.54368,-73.63863,Entire home/apt,101,1,6,2021-11-29,2.57,4,53,6,
52471828,Appartement adorable près du Marché Jean-Talon,8057892,Jean-Philippe,,Villeray-Saint-Michel-Parc-Extension,45.53634,-73.6185,Entire home/apt,135,2,6,2021-12-05,2.61,2,312,6,
52472188,Archie's appartment,318861517,Pierre-Luc,,Ahuntsic-Cartierville,45.5519,-73.65349,Entire home/apt,87,2,2,2021-12-06,2,1,159,2,
52473484,Appartement près du centre-ville de Montréal,361059059,Ternako,,Ville-Marie,45.5297,-73.55106,Entire home/apt,400,1,0,,,1,365,0,
52474122,2 br appartment best location,98272574,Yahya,,Pierrefonds-Roxboro,45.461081103556076,-73.90772644992495,Entire home/apt,400,1,0,,,1,365,0,
52474990,Petit studio près du métro!,319911981,Isabelle,,Ahuntsic-Cartierville,45.55071,-73.64979,Entire home/apt,70,31,1,2021-11-28,1,7,364,1,
52475187,Elegant 3BR/Atwater Market & Canal Lachine Park,424698400,Jeanne,,Le Sud-Ouest,45.478912,-73.57917,Entire home/apt,60,32,0,,,1,68,0,
52476364,Spacious room in a Vintage Appt - Mile End/Plateau,7005376,Vincent,,Le Plateau-Mont-Royal,45.51994,-73.5883,Private room,30,1,2,2021-10-03,0.82,22,305,2,
52476817,401MTL MIDTOWN*** 3BR+2BATH +Private Parking+Gym,57416315,Zach,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49672,-73.64946,Entire home/apt,110,30,0,,,6,302,0,
52485417,Basement studio with kitchenette.,16823802,Surinder,,Beaconsfield,45.43606,-73.84135,Private room,67,2,10,2021-11-14,4.17,2,354,10,
52486660,Bedroom  near Downton Montreal 10m,337782330,Janan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48251,-73.61577,Private room,40,30,0,,,1,179,0,
52487155,"1,000 sq foot loft in Montreal, Mile end.",37074377,Eliyas George,,Le Plateau-Mont-Royal,45.51723,-73.59188,Entire home/apt,85,2,7,2021-12-05,3.09,1,66,7,
52489158,ADORABLEMENT CUTE STUDIO DESIGN CONCORDIA DISTRICT,401364185,Eric,,Ville-Marie,45.49602,-73.58555,Entire home/apt,136,1,0,,,6,357,0,
52489947,"Bright & modern 3 bedrooms, 1 bathroom, sleep 8",237107097,Robert,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48335,-73.6277,Entire home/apt,194,2,6,2021-11-28,2.73,16,334,6,
52490094,Villa Maria,341803393,Xu,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48079,-73.62426,Entire home/apt,200,30,0,,,3,345,0,
52490434,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,,Ville-Marie,45.49633,-73.58195,Entire home/apt,65,32,0,,,75,225,0,
52492766,Studio au cœur du Plateau Mont-Royal,424884462,Sarah,,Le Plateau-Mont-Royal,45.53341,-73.57438,Entire home/apt,125,30,1,2021-11-08,0.88,2,344,1,
52493500,Luxury penthouse downtown with nice view,373861163,Iquartier,,Ville-Marie,45.51173,-73.56789,Entire home/apt,241,1,1,2021-10-22,0.59,4,81,1,
52493664,Penthouse downtown with private terasse,194001133,Alexandre Et Steven,,Ville-Marie,45.49079,-73.57858,Entire home/apt,211,1,5,2021-11-05,2.27,30,76,5,
52494005,Beautiful one bedroom house,908765,Tatiana,,Villeray-Saint-Michel-Parc-Extension,45.54526,-73.62348,Entire home/apt,151,5,1,2021-10-11,0.48,2,0,1,
52494185,Condo Downtown for events,194001133,Alexandre Et Steven,,Ville-Marie,45.49264,-73.57829,Entire home/apt,184,1,3,2021-11-12,1.45,30,80,3,
52497490,Apart. all inclusive heated-Plateau (Ville-Marie),424922880,Muriel,,Ville-Marie,45.53766,-73.55988,Entire home/apt,47,31,1,2021-11-04,0.79,1,209,1,
52498041,Luxurious penthouse downtown / FREE PARKING Gym,113366332,Gael,,Ville-Marie,45.50163,-73.57826,Entire home/apt,500,2,2,2021-10-17,0.97,4,353,2,
52498874,304MIDTOWN CONDO*** 3BR+2BATH+Private Parking+Gym,57416315,Zach,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49686,-73.65074,Entire home/apt,95,30,1,2021-11-30,1,6,225,1,
52507768,Logement décoré avec goût près de la petite Italie,393508560,Stephan,,Villeray-Saint-Michel-Parc-Extension,45.527538,-73.630486,Entire home/apt,81,2,9,2021-12-10,5.09,3,317,9,
52509936,Best Location in Montreal Downtown Sud O,378137087,Camille,,Le Sud-Ouest,45.480766,-73.579094,Entire home/apt,145,1,6,2021-11-29,3.27,1,167,6,307207
52510775,Fully-equipped loft in Quartier des spectacles,424443128,Cobalt,,Ville-Marie,45.51609,-73.56256,Entire home/apt,94,2,1,2021-11-23,1,13,86,1,
52511467,"River View, Sunny Family-friendly Apt - VerdunLuv",9618100,Krin,,Verdun,45.45029,-73.56953,Entire home/apt,84,3,5,2021-11-13,2.31,1,1,5,
52511930,"A bedroom in a shared apartment,near Metro Station",243746900,Jifang(Lucy),,Le Sud-Ouest,45.45084,-73.59904,Private room,31,2,2,2021-11-22,1.09,66,180,2,
52516175,"#220 Spacious & With Backyard, Terrasse, 2 Balconies",195649860,Claude,,Mercier-Hochelaga-Maisonneuve,45.58782,-73.56186,Entire home/apt,117,1,1,2021-11-08,0.88,81,362,1,
52516851,Spacious quiet clean 2 bedrooms with pool & Gym,189397789,Ensiyeh,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50731,-73.637,Entire home/apt,79,2,9,2021-11-21,4.15,1,45,9,
52517160,A comfy room,37578798,Camila,,Le Sud-Ouest,45.47673,-73.55859,Private room,50,3,1,2021-10-17,0.54,1,179,1,
52517199,Le Deluxe Suite [ Ville-Marie ],17186095,Rick,,Le Plateau-Mont-Royal,45.53953,-73.56029,Entire home/apt,67,7,3,2021-11-30,1.67,6,177,3,
52528836,"+++A04 Loft All included, 5G, Secured+++",380580696,Anh,,Ville-Marie,45.49791,-73.57442,Entire home/apt,140,7,0,,,4,365,0,
52528887,"VERY PRACTICAL, NEAR METRO & D-TOWN MTL & SERVICES",232830080,Susana,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49929,-73.63603,Entire home/apt,110,28,2,2021-12-03,1.36,4,158,2,
52529683,"PRACTICAL LOCATION UNIT, NEAR METRO AND EVERYTHING",232830080,Susana,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49915,-73.63567,Entire home/apt,105,28,0,,,4,82,0,
52536544,"Beautiful 4 1/2 all furnished and clean, private",425226162,Leonardo,,Montréal-Nord,45.604404,-73.615746,Entire home/apt,120,1,0,,,1,335,0,
52543721,"Close to Angrignon Metro, Newly renovated 3BR",243746900,Jifang(Lucy),,Le Sud-Ouest,45.448,-73.6027,Entire home/apt,64,2,4,2021-11-23,2.07,66,164,4,
52544355,Private room with 2 beds in a shared apartment,243746900,Jifang(Lucy),,Le Sud-Ouest,45.45102,-73.60274,Private room,30,2,5,2021-11-18,2.68,66,178,5,
52544680,A bedroom with shared bathroom and kitchen,243746900,Jifang(Lucy),,Le Sud-Ouest,45.45223,-73.59934,Private room,32,2,0,,,66,180,0,
52553063,Cozy 2BR ★Corporate Travel★Relocation★Glen Site★,195501369,Julio,,Le Sud-Ouest,45.47825,-73.59118,Entire home/apt,121,31,0,,,36,151,0,
52553414,"Big one bedroom, brand New, close to canal lachine",13676060,Luiz,,Le Sud-Ouest,45.49259,-73.55783,Entire home/apt,69,30,0,,,1,52,0,
52553720,belle grande chambre,425359098,Dayssoun,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48986,-73.63076,Private room,25,1,3,2021-11-26,2.31,1,350,3,
52553829,Spacious Duplex Near Metro/Subway + Parking Spot,89889964,Jun Ye,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47101,-73.60974,Entire home/apt,257,2,0,,,1,175,0,
52553900,Cheerful sunny room in large residential house,2399099,Dominic,,Le Sud-Ouest,45.47575,-73.56099,Private room,110,1,0,,,1,365,0,
52554459,Luxury Apartment to Stay in Downtown Montreal!,252209907,Anthony,,Ville-Marie,45.51114,-73.56699,Entire home/apt,56,1,6,2021-11-17,2.86,29,35,6,
52555494,Nice & affordable close to river and train station,32343182,Maroine,,Rivière-des-Prairies-Pointe-aux-Trembles,45.66717,-73.54956,Entire home/apt,28,3,1,2021-11-04,0.79,1,0,1,
52556289,Oasis of tranquility in the heart of the city!!,256415631,Martine,,Mercier-Hochelaga-Maisonneuve,45.54116,-73.53845,Entire home/apt,94,30,1,2021-12-04,1,1,302,1,
52561757,lovely 1 private bedroom in Montreal,425426040,Hasratjit,,LaSalle,45.430973,-73.612541,Private room,200,1,1,2021-10-03,0.43,1,365,1,
52562055,Extraordinary + Luxurious w/ HUGE Private Terrace!,343115575,Lola,,Ville-Marie,45.501682,-73.559929,Entire home/apt,199,2,0,,,4,277,0,
52564271,Deluxe Studio Place to stay,337463171,Jean-Robert,,Ville-Marie,45.49592,-73.58761,Entire home/apt,125,1,0,,,19,350,0,
52564493,Superbe studio au coeur chic de montreal golden D,404491684,Drummomd,,Le Plateau-Mont-Royal,45.50712,-73.5723,Entire home/apt,130,1,0,,,6,355,0,
52564979,DELUXE STUDIO equipe drummond,404491684,Drummomd,,Ville-Marie,45.50147,-73.57796,Entire home/apt,130,1,0,,,6,355,0,
52565231,All Incl Studio stays chic centre mcgill area,404491684,Drummomd,,Ville-Marie,45.50194,-73.57781,Entire home/apt,130,1,1,2021-10-22,0.59,6,355,1,
52567326,Apartment in heart of Downtown Montreal,142794803,Any,,Le Plateau-Mont-Royal,45.50864,-73.57836,Entire home/apt,115,4,10,2021-11-29,4.76,1,227,10,
52567650,Adorable and peaceful 2 1/2 for Rent in Ahuntsic,425478277,Jin,,Ahuntsic-Cartierville,45.55828,-73.64305,Entire home/apt,65,32,3,2021-11-20,1.32,1,314,3,
52567971,"good  location , Close to Metro, Convenient place",424480170,Dongmei,,Verdun,45.46423,-73.57227,Entire home/apt,120,2,0,,,2,34,0,
52568408,"Nice medium size room near metro, HEC,UdeM, JGH",159374745,Lin,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49271,-73.63405,Private room,45,30,0,,,32,326,0,
52568833,"Nice spacious room near metro, HEC,UdeM, JGH",159374745,Lin,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49467,-73.63595,Private room,50,30,0,,,32,216,0,
52569538,Modern and well-equipped loft in Berri-UQAM,424443128,Cobalt,,Ville-Marie,45.51625,-73.56122,Entire home/apt,93,2,0,,,13,89,0,
52570322,403 Appart au coeur de Montréal super emplacement,114336380,YuChen,,Le Plateau-Mont-Royal,45.52498,-73.58381,Entire home/apt,49,31,0,,,21,345,0,
52572193,*winter special* modern apartment downtown MTL,308154543,Hong,,Ville-Marie,45.51127,-73.56482,Entire home/apt,100,3,1,2021-11-29,1,3,73,1,
52573217,City view Montreàl,261215094,Ayorinde Peter,,Le Plateau-Mont-Royal,45.52714,-73.57272,Entire home/apt,159,2,0,,,7,358,0,
52577617,Downtown Montreal condo,205605880,Aliana,,Ville-Marie,45.49682,-73.57054,Entire home/apt,100,31,0,,,2,343,0,
52580940,"joli et confortable / Warm n cosy, fully equipped",82544754,Nedra,,Le Plateau-Mont-Royal,45.51261,-73.57537,Entire home/apt,73,20,0,,,1,34,0,
52582999,Welcome to Montreal,164806508,Khali,,Rosemont-La Petite-Patrie,45.55129,-73.57189,Private room,85,1,0,,,2,0,0,
52583882,One bedroom-Sweet Dreams-Guy Concordia mtr,425631730,Simon,,Ville-Marie,45.49663,-73.58038,Entire home/apt,64,1,1,2021-10-28,0.67,1,5,1,4388664243
52592118,Poolside(413),39844170,Kim,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49641,-73.6083,Entire home/apt,79,1,7,2021-11-21,3.33,20,333,7,
52597116,Spacious & Bright 2 Bedroom with Designer Backyard,65785843,Zac,,Sainte-Anne-de-Bellevue,45.40473,-73.95054,Entire home/apt,250,90,0,,,1,111,0,
52607978,Modern and bright studio in downtown!,424443128,Cobalt,,Ville-Marie,45.5161,-73.56084,Entire home/apt,83,2,1,2021-11-28,1,13,90,1,
52610213,Designer Studio in the Financial District.,381563521,Atlantis,,Ville-Marie,45.49564,-73.57265,Entire home/apt,150,30,0,,,1,38,0,
52611280,Amazing 2 Bedroom in Great location,400185497,Maxime,,LaSalle,45.45036,-73.60785,Entire home/apt,240,2,1,2021-10-21,0.58,1,180,1,
52612111,Nomad Entrepreneurs Lovely 1-Bedroom Condo,45319763,Eugenia,,Le Sud-Ouest,45.48443,-73.57274,Entire home/apt,124,4,0,,,1,122,0,
52612334,Cozy apartment in West Island,278984933,Arvind,,Pierrefonds-Roxboro,45.50923,-73.82301,Entire home/apt,90,32,0,,,1,79,0,
52612560,Belle chambre privée tout proche du métro,9790260,Anne,,Villeray-Saint-Michel-Parc-Extension,45.55234,-73.60918,Private room,49,2,1,2021-10-13,0.50,1,0,1,
52612872,Well-equipped private bedroom in Le Village,424443128,Cobalt,,Ville-Marie,45.51648,-73.56304,Private room,76,2,0,,,13,90,0,
52613803,Well-equipped loft located in Quartier Latin,424443128,Cobalt,,Ville-Marie,45.5167,-73.56315,Entire home/apt,83,2,2,2021-12-01,2,13,89,2,
52614664,Cozy&Modern house in westisland,263569768,Locals,,Dorval,45.44026,-73.71988,Entire home/apt,345,2,3,2021-11-14,2.50,1,120,3,
52615281,Amazing location in the heart of downtown Montreal,155439,Deasy,,Ville-Marie,45.4967,-73.57878,Entire home/apt,80,1,9,2021-12-05,4.29,1,66,9,
52618073,Cozy 1 Bedroom in the centre of downtown Montreal!,156218280,Elmira,,Ville-Marie,45.4947,-73.58086,Entire home/apt,80,2,9,2021-11-28,5.29,1,28,9,
52620323,301MIDTOWN MTL*** 3BD+2BATH+PRIVATE PARKING+GYM,57416315,Zach,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49692,-73.65145,Entire home/apt,100,30,0,,,6,216,0,
52621366,Amazing 2BR*brand-new*Wi-Fi*gym*parking,382842166,Jupiter,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46546,-73.61552,Entire home/apt,119,1,4,2021-11-14,1.88,12,164,4,
52621543,*relaxing 1BR*private terrace*gym 24/7,341788646,Buzz,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46643,-73.61417,Entire home/apt,126,1,5,2021-11-24,2.54,13,170,5,
52621645,Beautiful 2BR*private terrace*gym 24/7,341788646,Buzz,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46738,-73.61708,Entire home/apt,119,1,4,2021-11-14,2.07,13,346,4,
52621809,Spacious & Modern 2BR+2BATH perfect for relocation,117827514,Alex,,Ville-Marie,45.50304,-73.56411,Entire home/apt,115,30,0,,,17,66,0,
52629210,Private studio - Saint Laurent,333357723,Mickael,,Saint-Laurent,45.50471,-73.69357,Entire home/apt,69,2,10,2021-12-02,4.84,1,37,10,
52630724,Huge 3 bedroom apartments in the Jean Talon Market by Den Stays,487327,Louis,,Villeray-Saint-Michel-Parc-Extension,45.53695,-73.61757,Entire home/apt,196,1,1,2021-11-28,1,65,348,1,
52630821,Lovely 1 bedroom in the heart of Montreal,44684234,Zoé,,Le Plateau-Mont-Royal,45.52787,-73.57491,Private room,43,1,5,2021-11-29,2.59,1,354,5,
52631134,Clean & cozy loft @ traditional Montréal building,29036742,Astrid,,Rosemont-La Petite-Patrie,45.55092,-73.58263,Entire home/apt,85,2,8,2021-11-30,4.44,1,159,8,
52631509,Modern studio for a getaway in city center,424443128,Cobalt,,Ville-Marie,45.51603,-73.56098,Entire home/apt,82,2,0,,,13,87,0,
52631774,Gorgeous 2 floor loft in Old Montreal,140336144,Nessim,,Ville-Marie,45.50228,-73.56369,Entire home/apt,320,30,0,,,2,365,0,
52632452,Homey Studio - General Hospital & Walk Everywhere!,400572384,Shirin,,Ville-Marie,45.49495,-73.58501,Entire home/apt,56,1,4,2021-11-13,2.07,18,193,4,
52634154,Logement Ahuntsic 4 pers/Ahuntsic apartment 4 ppl,350965615,Amena,,Ahuntsic-Cartierville,45.55698,-73.65714,Entire home/apt,122,1,4,2021-11-28,1.90,1,333,4,
52634174,New Modern 2 Bdrs Residential Apt with Pool & Gym,279777257,More,,Saint-Laurent,45.50082,-73.70372,Entire home/apt,236,1,7,2021-12-05,3.28,1,349,7,
52634413,Newly renovated studio in Le Village,424443128,Cobalt,,Ville-Marie,45.51622,-73.56158,Entire home/apt,82,2,0,,,13,90,0,
52634808,Spacious studio very well-equipped in downtown!,424443128,Cobalt,,Ville-Marie,45.51821,-73.56121,Entire home/apt,88,2,0,,,13,76,0,
52635056,Comfortable loft located in Le Village,424443128,Cobalt,,Ville-Marie,45.51655,-73.56291,Entire home/apt,82,2,0,,,13,89,0,
52635217,Cozy Studio in the heart of downtown,22005973,Vlad,,Ville-Marie,45.49709,-73.58136,Entire home/apt,71,1,7,2021-11-24,5.53,2,167,7,
52636222,Designer apartment - best location - Plateau,127080428,Frederic,,Le Plateau-Mont-Royal,45.5283,-73.58044,Entire home/apt,115,20,0,,,4,195,0,
52637321,Olympic-Park-in-front Great Private Bedroom,155056104,José,,Rosemont-La Petite-Patrie,45.5606,-73.57683,Private room,34,32,2,2021-11-06,1.28,1,79,2,
52637348,Lovely 2 bedroom apt newly painted in Plateau MTL,426098602,Shahram,,Le Plateau-Mont-Royal,45.52146,-73.58332,Entire home/apt,85,7,4,2021-11-25,2.40,2,7,4,
52637385,Bright 1BR - Downtown Montreal,390561064,Nadia,,Ville-Marie,45.51039,-73.56135,Entire home/apt,113,1,1,2021-10-16,0.53,16,17,1,
52637942,"Cozy, renovated 1 bedroom apartment in Montreal.",161774621,Manuela,,Le Sud-Ouest,45.45729,-73.59944,Entire home/apt,104,31,9,2021-12-04,4.09,1,322,9,
52638203,"Charming 3 bedroom!!
Amazing location!!",372086155,Rjb,,Ville-Marie,45.49979047446801,-73.57841578236815,Entire home/apt,41,31,0,,,11,69,0,
52638246,Cozy room in a fantastic location!,372086155,Rjb,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.45517,-73.64123,Private room,24,7,2,2021-12-03,2,11,90,2,
52639491,Stylish 1bedroom Downtown MTL w spectacular view!,32016975,Ly,,Ville-Marie,45.51793,-73.55607,Entire home/apt,78,1,3,2021-12-07,2.43,1,174,3,
